bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
02c0782a-8bef-4182-95f5-0d85a0b1ce3c	2019-10-04T094331.499947Z	SRR5295212_2.fastq.gz	fastq.gz	read2	76471483	9b0acac3-781d-4127-8b25-5e4e19c3b423	2019-07-26T200247.679909Z	e63205aef73d71ff14ec09df7db65bb8578218461a1e344167ca75ebdf1bef63	application/gzip; dcp-type=data	fc3ceb04-d885-4d4e-8ec8-cda9a8518d3b	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
01a86916-e2d0-4802-a5b9-d13d18aaed14	2019-10-04T094331.905935Z	SRR5295014_1.fastq.gz	fastq.gz	read1	209074520	d7e23ce2-230f-44f0-9ecc-45816e9612f4	2019-07-26T201036.318282Z	a28d310d8400d7f32c3ee79f37673057aa84d63ba039049d26defaa333c8caa0	application/gzip; dcp-type=data	b64e12d0-c55b-4554-956b-558fdef79d41	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
01a86916-e2d0-4802-a5b9-d13d18aaed14	2019-10-04T094331.905935Z	SRR5295014_2.fastq.gz	fastq.gz	read2	220971332	c92c10c5-82d5-43ad-88f8-60b02fa376e1	2019-07-26T201036.501562Z	7273de02807a7aca7f766a37e5b786e092193397d06c1c56cfc0d48d022e7db0	application/gzip; dcp-type=data	b64e12d0-c55b-4554-956b-558fdef79d41	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
00984e8d-6b01-4838-990a-8703632a9a7e	2019-10-04T094331.755761Z	SRR5295233_1.fastq.gz	fastq.gz	read1	62749910	27dd3128-d01d-438c-9ce0-8a96066b5190	2019-07-26T201545.927723Z	9202e1b295eac631412f20f49db68e11074c5697c75abd2f310f8e165d1bd462	application/gzip; dcp-type=data	0c892e99-f4f3-432c-9096-1cf079ea78f0	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	Human_S5_UC_noninflammed_colon
21f1cb70-ab1a-48af-9e2b-8944042b8ba3	2019-10-04T094331.616718Z	SRR5294991_1.fastq.gz	fastq.gz	read1	213106737	b1e1b3c8-c66e-4f69-a407-5877f9d6bd3f	2019-07-26T200913.231727Z	197a4f323ce509121cd98047ff9bc941732b3ec225db5449be0e039f002129ba	application/gzip; dcp-type=data	35b5ce37-dd24-46c8-b249-69b08a57a8c5	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
11c42aaa-bb6f-4124-acbf-c96928eb266a	2019-10-04T094331.900043Z	SRR5295073_2.fastq.gz	fastq.gz	read2	153447794	2f6a91c5-e4dc-41d7-861f-feaa511de63e	2019-07-26T200730.405650Z	5c1344576ec19a3cfcbeb24fb760337bc5ba4181034702471a27e1c3e68827e1	application/gzip; dcp-type=data	b60124cc-d342-4f69-9781-ff26eb42a0b2	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
299e712a-f24f-4780-8aba-55c323884a7b	2019-10-04T094331.667114Z	SRR5295044_2.fastq.gz	fastq.gz	read2	200970881	c321492e-4c1a-4437-af58-2c496b92cc8b	2019-07-26T201446.861065Z	f65e2a23687b7685ac523db6939ea4dabc1acec64764e1de92d86540bdfe71c4	application/gzip; dcp-type=data	61b3b4eb-ac17-4104-8090-f2bee683aea7	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
299e712a-f24f-4780-8aba-55c323884a7b	2019-10-04T094331.667114Z	SRR5295044_1.fastq.gz	fastq.gz	read1	189032403	80a4e9dc-b1e1-4d6a-8b84-45417022a131	2019-07-26T201446.675626Z	655ab9a5bed70c9ebdf387a09f765171d061a847ff22fa5f6fd90407519d7249	application/gzip; dcp-type=data	61b3b4eb-ac17-4104-8090-f2bee683aea7	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
11c42aaa-bb6f-4124-acbf-c96928eb266a	2019-10-04T094331.900043Z	SRR5295073_1.fastq.gz	fastq.gz	read1	144484899	319af26e-b5e6-4fb8-86e7-4e756d34ab09	2019-07-26T200730.259415Z	9c63a9067dbcc54053ec2eacf016549a1729071a02b7ee976bb181e7b5df3ca7	application/gzip; dcp-type=data	b60124cc-d342-4f69-9781-ff26eb42a0b2	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
009b1517-ae4d-4a2c-a535-8d60ac067478	2019-10-04T094331.636522Z	SRR5295168_1.fastq.gz	fastq.gz	read1	64531169	2e6ed726-c245-4e4b-8b75-8bd6f644ace5	2019-07-26T182326.516205Z	7e994dde9b7530e6c814414880e27757fa2a25602d12b8da0f1aa64f8dd9288b	application/gzip; dcp-type=data	24423090-cd5f-4187-b6b3-f4ab0003e78a	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	a03ae042-ac11-42f6-a277-fe78d08f0410	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	a03ae042-ac11-42f6-a277-fe78d08f0410	Human_S4_UC_inflammed_colon
306e60dc-f0a9-4e15-9ea9-dfeda7a1793a	2019-10-04T094331.584092Z	SRR5295139_1.fastq.gz	fastq.gz	read1	74980141	f1894f8d-679d-458e-ad13-627ffd0bd18c	2019-07-26T201515.872588Z	5226bc0f7f5626fa8c03028c53fa4f3db4921a4c048702c7292fa2413f622184	application/gzip; dcp-type=data	0b7c8592-a27e-4c0a-b84d-d8c8e70636e1	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	3890b945-99f8-4f99-9d0e-09fef0604157	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	3890b945-99f8-4f99-9d0e-09fef0604157	Human_S4_UC_noninflammed_colon
306e60dc-f0a9-4e15-9ea9-dfeda7a1793a	2019-10-04T094331.584092Z	SRR5295139_2.fastq.gz	fastq.gz	read2	85148130	7eba6fe8-38ae-4d80-9000-39aba4337798	2019-07-26T201516.037260Z	d2c14ebb7bcda28408b60dccb2eace19071219309e84b409ab7d80117ee88f4e	application/gzip; dcp-type=data	0b7c8592-a27e-4c0a-b84d-d8c8e70636e1	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	3890b945-99f8-4f99-9d0e-09fef0604157	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	3890b945-99f8-4f99-9d0e-09fef0604157	Human_S4_UC_noninflammed_colon
23f918d4-68b8-41af-b715-356e7beda279	2019-10-04T094331.597377Z	SRR5295051_2.fastq.gz	fastq.gz	read2	133082611	9699ea34-c45e-40d2-a7d2-063c83cbd21a	2019-07-26T201509.711987Z	e97103ee9dd0138fe5a5e8e8b51b271fdb098fde3ce6f0841e5c65ef1e1e54a3	application/gzip; dcp-type=data	51173f08-275d-4615-87a3-bf1495e1bef0	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
31afb762-5928-43f1-9ca8-f9f20b9c3f58	2019-10-04T094331.664509Z	SRR5295052_1.fastq.gz	fastq.gz	read1	222035812	7acefdb7-5f5f-44ab-b66e-9e21b3b85647	2019-07-26T201319.387550Z	5863cd98e59d867f3b58a4fca3bc29cc7a998df28854b27ccf1fbcb0fcf041da	application/gzip; dcp-type=data	ce5b9270-1306-4fe9-871f-04bf3723b544	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
1eac72d4-976a-4de8-95e8-104beb874ca3	2019-10-04T094331.555464Z	SRR5295198_2.fastq.gz	fastq.gz	read2	60174114	d4e8bf39-f030-4316-a552-0631fb8f62b6	2019-07-26T182411.091075Z	22b6415d27bd1a6adb81a4ea3c4ff91bc40aa65633140beadd01b6bbda886ea4	application/gzip; dcp-type=data	5cab40e1-f136-4979-bb88-b9597ae7583c	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
1eac72d4-976a-4de8-95e8-104beb874ca3	2019-10-04T094331.555464Z	SRR5295198_1.fastq.gz	fastq.gz	read1	52673269	99caedf2-02a2-4326-9ca4-4ff72a78b149	2019-07-26T182409.749566Z	4c6bdcd2371614bb2ff1f59fe759a70c6d94ba83088f80b9c38b88f3c5500fae	application/gzip; dcp-type=data	5cab40e1-f136-4979-bb88-b9597ae7583c	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
2496d6ed-dc9f-4828-b021-160db4638792	2019-10-04T094331.501175Z	SRR5295001_2.fastq.gz	fastq.gz	read2	206206151	efb5ac81-c9e9-4f9c-bb28-a6dfe01a2ecf	2019-07-26T201107.801145Z	3021ecc4dccb5e4609cecf7cd8eeb0d0e9b313c6a2f2cf8cd000ef49962226e2	application/gzip; dcp-type=data	05d1f6ad-8805-4408-b8ee-bb69156de095	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
2496d6ed-dc9f-4828-b021-160db4638792	2019-10-04T094331.501175Z	SRR5295001_1.fastq.gz	fastq.gz	read1	192816910	b6d638b2-b71b-455f-bb76-7b644279b28c	2019-07-26T201107.639677Z	5df643d90197c3e53e73a4b9a75d95d3827d2ce7ad6ee62c9f30bc0aa3f2123d	application/gzip; dcp-type=data	05d1f6ad-8805-4408-b8ee-bb69156de095	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
205ed19a-ab4f-4517-96db-3dc4fe2f4efc	2019-10-04T094331.609429Z	SRR5295315_2.fastq.gz	fastq.gz	read2	107948424	d0b5c3e6-b51c-4e57-a98b-e2fa8f36dfa4	2019-07-26T182606.561364Z	b2f529b13070461df70908542fb8e5c2d2c229a6b565e091feb5cfe0654cff13	application/gzip; dcp-type=data	6585b6b6-20bd-48f6-97d9-4c43eff2f85d	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
302bf0d5-c3ae-4ae5-af22-49ad36b86839	2019-10-04T094331.898858Z	SRR5294939_1.fastq.gz	fastq.gz	read1	132025481	1c242111-cae2-45a6-8679-e99391314b65	2019-07-26T200439.818370Z	f746d5a2e72c6900632961b69d293eb3f225a8c1134ccf48b243a207b4fceae4	application/gzip; dcp-type=data	62b0dbcb-c6aa-4ba1-8730-4c5f06e345e6	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
205ed19a-ab4f-4517-96db-3dc4fe2f4efc	2019-10-04T094331.609429Z	SRR5295315_1.fastq.gz	fastq.gz	read1	97527103	ad7a39ef-4bc5-49de-83a2-0b98958f5a68	2019-07-26T182606.399222Z	60caa5f550ba51b5297d88be5f1da4ee63a7d0610e64f3085c8cbcc795566320	application/gzip; dcp-type=data	6585b6b6-20bd-48f6-97d9-4c43eff2f85d	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
